studentId,fullName,degree,gpa,courseCode,courseTitle,credits,grade
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME310,Fluid Mechanics,3,B+
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,MATH251,Differential Equations,3,C
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME210,Thermodynamics,3,C
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ENGR300,Engineering Ethics,3,A
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME330,Machine Design,3,B+
GRA-034,Seth Underwood,B.S. Mechanical Engineering,283,ME410,Heat Transfer,3,A
GRA-035,Yale Park,B.A. Economics,359,ECON210,Macroeconomics,3,A-
GRA-035,Yale Park,B.A. Economics,359,FIN220,Corporate Finance,3,A-
GRA-035,Yale Park,B.A. Economics,359,ECON410,Public Economics,4,B+
GRA-035,Yale Park,B.A. Economics,359,ECON310,Game Theory,4,C+
GRA-035,Yale Park,B.A. Economics,359,HIST240,Economic History,3,A-
GRA-035,Yale Park,B.A. Economics,359,ECON340,Econometrics,3,A-
GRA-035,Yale Park,B.A. Economics,359,ECON101,Microeconomics,3,C+
GRA-035,Yale Park,B.A. Economics,359,ECON240,International Trade,3,C
GRA-035,Yale Park,B.A. Economics,359,MATH210,Linear Algebra,3,B+
GRA-035,Yale Park,B.A. Economics,359,STAT200,Statistics,3,A
GRA-036,Ruby Khan,B.S. Biology,366,STAT215,Biostatistics,3,B+
GRA-036,Ruby Khan,B.S. Biology,366,BIO320,Ecology,3,A
GRA-036,Ruby Khan,B.S. Biology,366,BIO305,Genetics,3,B+
GRA-036,Ruby Khan,B.S. Biology,366,MATH130,Calculus I,3,A-
GRA-036,Ruby Khan,B.S. Biology,366,BCHM310,Biochemistry,4,B+
GRA-036,Ruby Khan,B.S. Biology,366,BIO410,Microbiology,3,B
GRA-036,Ruby Khan,B.S. Biology,366,CHEM210,Organic Chemistry,4,B-
GRA-036,Ruby Khan,B.S. Biology,366,BIO210,Cell Biology,3,B-
GRA-036,Ruby Khan,B.S. Biology,366,BIO101,General Biology,3,C+
GRA-036,Ruby Khan,B.S. Biology,366,CHEM110,General Chemistry,3,A-
GRA-037,Max Ortiz,B.S. Biology,358,CHEM110,General Chemistry,3,B-
GRA-037,Max Ortiz,B.S. Biology,358,BIO101,General Biology,3,B+
GRA-037,Max Ortiz,B.S. Biology,358,BCHM310,Biochemistry,4,A-
GRA-037,Max Ortiz,B.S. Biology,358,BIO320,Ecology,3,A
GRA-037,Max Ortiz,B.S. Biology,358,MATH130,Calculus I,3,A
GRA-037,Max Ortiz,B.S. Biology,358,CHEM210,Organic Chemistry,3,B-
GRA-037,Max Ortiz,B.S. Biology,358,BIO210,Cell Biology,3,A-
GRA-037,Max Ortiz,B.S. Biology,358,BIO305,Genetics,3,B
GRA-037,Max Ortiz,B.S. Biology,358,BIO410,Microbiology,4,B+
GRA-037,Max Ortiz,B.S. Biology,358,STAT215,Biostatistics,3,A-
GRA-038,Mia Underwood,B.A. Psychology,346,PSY310,Abnormal Psychology,3,B
GRA-038,Mia Underwood,B.A. Psychology,346,PSY330,Social Psychology,3,B+
GRA-038,Mia Underwood,B.A. Psychology,346,PSY101,Intro to Psychology,3,A-
GRA-038,Mia Underwood,B.A. Psychology,346,PHIL220,Ethics,4,A-
GRA-038,Mia Underwood,B.A. Psychology,346,STAT205,Behavioral Statistics,3,C
GRA-038,Mia Underwood,B.A. Psychology,346,PSY410,Research Methods,3,C
GRA-038,Mia Underwood,B.A. Psychology,346,PSY210,Cognitive Psychology,3,C+
GRA-038,Mia Underwood,B.A. Psychology,346,BIO150,Neuroscience,3,B+
GRA-038,Mia Underwood,B.A. Psychology,346,PSY230,Developmental Psychology,3,B
GRA-038,Mia Underwood,B.A. Psychology,346,SOC210,Sociology,3,B+
GRA-039,Ethan Underwood,B.A. Economics,332,HIST240,Economic History,3,B+
GRA-039,Ethan Underwood,B.A. Economics,332,STAT200,Statistics,3,B+
GRA-039,Ethan Underwood,B.A. Economics,332,ECON101,Microeconomics,3,A
GRA-039,Ethan Underwood,B.A. Economics,332,ECON210,Macroeconomics,3,A-
GRA-039,Ethan Underwood,B.A. Economics,332,ECON410,Public Economics,3,B+
GRA-039,Ethan Underwood,B.A. Economics,332,MATH210,Linear Algebra,4,C
GRA-039,Ethan Underwood,B.A. Economics,332,ECON340,Econometrics,4,B
GRA-039,Ethan Underwood,B.A. Economics,332,ECON240,International Trade,3,B-
GRA-039,Ethan Underwood,B.A. Economics,332,ECON310,Game Theory,3,A-
GRA-039,Ethan Underwood,B.A. Economics,332,FIN220,Corporate Finance,3,A-
GRA-040,Ruby Price,B.A. Economics,357,FIN220,Corporate Finance,3,C
GRA-040,Ruby Price,B.A. Economics,357,ECON310,Game Theory,4,B+
GRA-040,Ruby Price,B.A. Economics,357,STAT200,Statistics,4,B+
GRA-040,Ruby Price,B.A. Economics,357,HIST240,Economic History,4,B
GRA-040,Ruby Price,B.A. Economics,357,ECON101,Microeconomics,3,B+
GRA-040,Ruby Price,B.A. Economics,357,MATH210,Linear Algebra,3,B+
GRA-040,Ruby Price,B.A. Economics,357,ECON340,Econometrics,3,A-
GRA-040,Ruby Price,B.A. Economics,357,ECON210,Macroeconomics,3,B-
GRA-040,Ruby Price,B.A. Economics,357,ECON240,International Trade,3,A-
GRA-040,Ruby Price,B.A. Economics,357,ECON410,Public Economics,3,A-
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,MATH251,Differential Equations,3,C
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME310,Fluid Mechanics,3,C+
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME420,Control Systems,3,B+
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,PHYS121,Physics I,3,A
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME230,Materials Science,4,A
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME410,Heat Transfer,3,A-
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME101,Engineering Mechanics,3,C
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME210,Thermodynamics,3,C+
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ME330,Machine Design,3,A
GRA-041,Tara Tanaka,B.S. Mechanical Engineering,348,ENGR300,Engineering Ethics,3,B-
GRA-042,Abby Yates,B.A. Psychology,326,SOC210,Sociology,3,A
GRA-042,Abby Yates,B.A. Psychology,326,PSY410,Research Methods,3,B-
GRA-042,Abby Yates,B.A. Psychology,326,PSY101,Intro to Psychology,3,A-
GRA-042,Abby Yates,B.A. Psychology,326,PSY210,Cognitive Psychology,3,A
GRA-042,Abby Yates,B.A. Psychology,326,BIO150,Neuroscience,3,B-
GRA-042,Abby Yates,B.A. Psychology,326,PSY310,Abnormal Psychology,3,A-
GRA-042,Abby Yates,B.A. Psychology,326,PSY230,Developmental Psychology,4,C+
GRA-042,Abby Yates,B.A. Psychology,326,PSY330,Social Psychology,3,B+
GRA-042,Abby Yates,B.A. Psychology,326,STAT205,Behavioral Statistics,3,A-
GRA-042,Abby Yates,B.A. Psychology,326,PHIL220,Ethics,3,A
GRA-043,Noah Webb,B.A. Economics,296,MATH210,Linear Algebra,4,A-
GRA-043,Noah Webb,B.A. Economics,296,ECON210,Macroeconomics,3,B+
GRA-043,Noah Webb,B.A. Economics,296,HIST240,Economic History,4,B
GRA-043,Noah Webb,B.A. Economics,296,ECON310,Game Theory,4,A
GRA-043,Noah Webb,B.A. Economics,296,ECON101,Microeconomics,3,A-
GRA-043,Noah Webb,B.A. Economics,296,ECON410,Public Economics,3,A
GRA-043,Noah Webb,B.A. Economics,296,ECON240,International Trade,4,C+
GRA-043,Noah Webb,B.A. Economics,296,ECON340,Econometrics,3,B
GRA-043,Noah Webb,B.A. Economics,296,FIN220,Corporate Finance,3,C+
GRA-043,Noah Webb,B.A. Economics,296,STAT200,Statistics,4,C
GRA-044,Bret Young,B.A. Economics,285,ECON240,International Trade,3,C
GRA-044,Bret Young,B.A. Economics,285,HIST240,Economic History,3,B+
GRA-044,Bret Young,B.A. Economics,285,ECON210,Macroeconomics,3,B+
GRA-044,Bret Young,B.A. Economics,285,ECON101,Microeconomics,3,A
GRA-044,Bret Young,B.A. Economics,285,ECON410,Public Economics,3,B+
GRA-044,Bret Young,B.A. Economics,285,ECON310,Game Theory,3,A-
GRA-044,Bret Young,B.A. Economics,285,STAT200,Statistics,3,B
GRA-044,Bret Young,B.A. Economics,285,ECON340,Econometrics,3,A-
GRA-044,Bret Young,B.A. Economics,285,FIN220,Corporate Finance,3,C
GRA-044,Bret Young,B.A. Economics,285,MATH210,Linear Algebra,3,A-
GRA-045,Liam Gupta,B.A. Economics,376,MATH210,Linear Algebra,4,B
GRA-045,Liam Gupta,B.A. Economics,376,ECON210,Macroeconomics,3,A
GRA-045,Liam Gupta,B.A. Economics,376,ECON340,Econometrics,4,A
GRA-045,Liam Gupta,B.A. Economics,376,ECON410,Public Economics,3,A
GRA-045,Liam Gupta,B.A. Economics,376,HIST240,Economic History,3,B+
GRA-045,Liam Gupta,B.A. Economics,376,FIN220,Corporate Finance,3,A-
GRA-045,Liam Gupta,B.A. Economics,376,STAT200,Statistics,4,C+
GRA-045,Liam Gupta,B.A. Economics,376,ECON310,Game Theory,3,A-
GRA-045,Liam Gupta,B.A. Economics,376,ECON240,International Trade,3,A-
GRA-045,Liam Gupta,B.A. Economics,376,ECON101,Microeconomics,3,B-
GRA-046,Bret Lopez,B.A. Economics,384,ECON240,International Trade,3,A-
GRA-046,Bret Lopez,B.A. Economics,384,ECON310,Game Theory,3,C+
GRA-046,Bret Lopez,B.A. Economics,384,MATH210,Linear Algebra,3,A-
GRA-046,Bret Lopez,B.A. Economics,384,STAT200,Statistics,4,B
GRA-046,Bret Lopez,B.A. Economics,384,FIN220,Corporate Finance,4,A-
GRA-046,Bret Lopez,B.A. Economics,384,ECON210,Macroeconomics,4,B+
GRA-046,Bret Lopez,B.A. Economics,384,ECON101,Microeconomics,3,B-
GRA-046,Bret Lopez,B.A. Economics,384,HIST240,Economic History,3,A-
GRA-046,Bret Lopez,B.A. Economics,384,ECON340,Econometrics,4,B+
GRA-046,Bret Lopez,B.A. Economics,384,ECON410,Public Economics,4,B+
GRA-047,Cody Tran,B.A. Psychology,323,PSY101,Intro to Psychology,4,B
GRA-047,Cody Tran,B.A. Psychology,323,PSY210,Cognitive Psychology,3,A-
GRA-047,Cody Tran,B.A. Psychology,323,PSY230,Developmental Psychology,3,B+
GRA-047,Cody Tran,B.A. Psychology,323,PSY310,Abnormal Psychology,3,B
GRA-047,Cody Tran,B.A. Psychology,323,BIO150,Neuroscience,3,A
GRA-047,Cody Tran,B.A. Psychology,323,PSY330,Social Psychology,3,C
GRA-047,Cody Tran,B.A. Psychology,323,PSY410,Research Methods,4,B+
GRA-047,Cody Tran,B.A. Psychology,323,SOC210,Sociology,4,C
GRA-047,Cody Tran,B.A. Psychology,323,PHIL220,Ethics,3,C+
GRA-047,Cody Tran,B.A. Psychology,323,STAT205,Behavioral Statistics,4,B-
GRA-048,Ethan Reyes,B.A. Economics,331,ECON310,Game Theory,3,B
GRA-048,Ethan Reyes,B.A. Economics,331,FIN220,Corporate Finance,3,B-
GRA-048,Ethan Reyes,B.A. Economics,331,ECON410,Public Economics,3,A
GRA-048,Ethan Reyes,B.A. Economics,331,ECON240,International Trade,3,A
GRA-048,Ethan Reyes,B.A. Economics,331,ECON210,Macroeconomics,3,B+
GRA-048,Ethan Reyes,B.A. Economics,331,MATH210,Linear Algebra,4,C+
GRA-048,Ethan Reyes,B.A. Economics,331,ECON101,Microeconomics,3,A
GRA-048,Ethan Reyes,B.A. Economics,331,HIST240,Economic History,3,A-
GRA-048,Ethan Reyes,B.A. Economics,331,ECON340,Econometrics,4,C+
GRA-048,Ethan Reyes,B.A. Economics,331,STAT200,Statistics,3,C+
GRA-049,Neil Dunn,B.S. Biology,294,BIO210,Cell Biology,3,B+
GRA-049,Neil Dunn,B.S. Biology,294,CHEM110,General Chemistry,4,C+
GRA-049,Neil Dunn,B.S. Biology,294,MATH130,Calculus I,4,C
GRA-049,Neil Dunn,B.S. Biology,294,BIO305,Genetics,3,A
GRA-049,Neil Dunn,B.S. Biology,294,BCHM310,Biochemistry,4,C
GRA-049,Neil Dunn,B.S. Biology,294,BIO101,General Biology,4,A-
GRA-049,Neil Dunn,B.S. Biology,294,BIO320,Ecology,3,B
GRA-049,Neil Dunn,B.S. Biology,294,STAT215,Biostatistics,3,A-
GRA-049,Neil Dunn,B.S. Biology,294,CHEM210,Organic Chemistry,3,A
GRA-049,Neil Dunn,B.S. Biology,294,BIO410,Microbiology,4,C+
GRA-050,Neil Price,B.S. Computer Science,350,STAT310,Probability,3,A-
GRA-050,Neil Price,B.S. Computer Science,350,CS460,Machine Learning,3,A-
GRA-050,Neil Price,B.S. Computer Science,350,CS360,Operating Systems,3,B+
GRA-050,Neil Price,B.S. Computer Science,350,CS320,Algorithms,4,A
GRA-050,Neil Price,B.S. Computer Science,350,CS410,Databases,4,B+
GRA-050,Neil Price,B.S. Computer Science,350,MATH420,Cryptography,3,A-
GRA-050,Neil Price,B.S. Computer Science,350,CS101,Intro to Computer Science,3,A-
GRA-050,Neil Price,B.S. Computer Science,350,CS470,Software Engineering,3,A-
GRA-050,Neil Price,B.S. Computer Science,350,CS420,Networks,4,C+
GRA-050,Neil Price,B.S. Computer Science,350,CS201,Programming Languages,3,B
